Dept Code,Dept Name,Function,Sub-function,Programme group code,Programme group name,ID or Non-ID,CAP or CUR,Sector,NUTS 1 region,1999-00,2000-01,2001-02,2002-03,2003-04,2004-05
48,"Department for Culture, Media and Sport","Recreation, culture and religion",Lottery,50505,National Lottery Distribution Fund Expenditure,ID,CUR,CG,ENGLAND_West Midlands,25.78,68.86,67.77,42.88,48.06,41.89
48,"Department for Culture, Media and Sport","Recreation, culture and religion",Lottery,50505,National Lottery Distribution Fund Expenditure,ID,CUR,CG,WALES,11.47,28.33,48.01,21.35,35.89,30.81
48,"Department for Culture, Media and Sport","Recreation, culture and religion",Lottery,50505,National Lottery Distribution Fund Expenditure,ID,CUR,CG,ENGLAND_North East,13.73,40.08,49.6,25.72,24.73,30.17
48,"Department for Culture, Media and Sport","Recreation, culture and religion",Lottery,50505,National Lottery Distribution Fund Expenditure,ID,CUR,CG,ENGLAND_Eastern,13.72,33.14,47.78,26.89,32.18,29.67
48,"Department for Culture, Media and Sport","Recreation, culture and religion",Lottery,50505,National Lottery Distribution Fund Expenditure,ID,CUR,CG,ENGLAND_East Midlands,15.34,52.29,52.9,25.53,34.1,20.11
48,"Department for Culture, Media and Sport","Recreation, culture and religion",Lottery,50505,National Lottery Distribution Fund Expenditure,ID,CUR,CG,NORTHERN IRELAND,9.56,22.06,36.87,17.72,37.52,17.66
48,"Department for Culture, Media and Sport","Recreation, culture and religion",Lottery,50505,National Lottery Distribution Fund Expenditure,ID,CUR,CG,OUTSIDE UK,0,,,,,0
48,"Department for Culture, Media and Sport","Recreation, culture and religion",Lottery,50505,National Lottery Distribution Fund Expenditure,ID,CAP,CG,ENGLAND_London,213.11,168.6,74.45,124.66,65.7,66.54
48,"Department for Culture, Media and Sport","Recreation, culture and religion",Lottery,50505,National Lottery Distribution Fund Expenditure,ID,CAP,CG,ENGLAND_South East,105.87,90.34,39.85,74.89,35.45,27.35
48,"Department for Culture, Media and Sport","Recreation, culture and religion",Lottery,50505,National Lottery Distribution Fund Expenditure,ID,CAP,CG,ENGLAND_East Midlands,41.02,60.98,31.87,64.76,22.67,25.95
48,"Department for Culture, Media and Sport","Recreation, culture and religion",Lottery,50505,National Lottery Distribution Fund Expenditure,ID,CAP,CG,ENGLAND_South West,86.02,54.2,37.55,56.62,24.19,23.44
48,"Department for Culture, Media and Sport","Recreation, culture and religion",Lottery,50505,National Lottery Distribution Fund Expenditure,ID,CAP,CG,SCOTLAND,88.66,56.46,44.86,81.29,31.19,23.03
48,"Department for Culture, Media and Sport","Recreation, culture and religion",Lottery,50505,National Lottery Distribution Fund Expenditure,ID,CAP,CG,WALES,71.46,48.18,16.88,58.76,22.49,19.76
48,"Department for Culture, Media and Sport","Recreation, culture and religion",Lottery,50505,National Lottery Distribution Fund Expenditure,ID,CAP,CG,ENGLAND_West Midlands,105.87,45.92,29.2,63.56,30.3,17.31
48,"Department for Culture, Media and Sport","Recreation, culture and religion",Lottery,50505,National Lottery Distribution Fund Expenditure,ID,CAP,CG,ENGLAND_Eastern,67.49,36.89,27.38,59.04,21.65,16.56
48,"Department for Culture, Media and Sport","Recreation, culture and religion",Lottery,50505,National Lottery Distribution Fund Expenditure,ID,CAP,CG,ENGLAND_North West,277.9,90.34,37.62,96.95,37.4,13.3
48,"Department for Culture, Media and Sport","Recreation, culture and religion",Lottery,50505,National Lottery Distribution Fund Expenditure,ID,CAP,CG,ENGLAND_Yorkshire & Humberside,75.43,38.39,37.42,89.85,36.44,10.3
48,"Department for Culture, Media and Sport","Recreation, culture and religion",Lottery,50505,National Lottery Distribution Fund Expenditure,ID,CAP,CG,ENGLAND_North East,154.83,34.63,28.66,38.85,23.37,7.91
48,"Department for Culture, Media and Sport","Recreation, culture and religion",Lottery,50505,National Lottery Distribution Fund Expenditure,ID,CAP,CG,NORTHERN IRELAND,35.73,27.85,8.91,21.89,11.65,6.25
48,"Department for Culture, Media and Sport","Recreation, culture and religion",Lottery,50505,National Lottery Distribution Fund Expenditure,ID,CAP,CG,OUTSIDE UK,0,,,,,0
48,"Department for Culture, Media and Sport","Recreation, culture and religion",Lottery,50503,National Lottery Commission,ID,CUR,CG,SCOTLAND,0,,,,,0
48,"Department for Culture, Media and Sport","Recreation, culture and religion",Lottery,50503,National Lottery Commission,ID,CUR,CG,WALES,0,,,,,0
48,"Department for Culture, Media and Sport","Recreation, culture and religion",Lottery,50503,National Lottery Commission,ID,CUR,CG,NORTHERN IRELAND,0,,,,,0
48,"Department for Culture, Media and Sport","Recreation, culture and religion",Lottery,50503,National Lottery Commission,ID,CUR,CG,ENGLAND_North East,0,,,,,0
48,"Department for Culture, Media and Sport","Recreation, culture and religion",Lottery,50503,National Lottery Commission,ID,CUR,CG,ENGLAND_North West,0,,,,,0
48,"Department for Culture, Media and Sport","Recreation, culture and religion",Lottery,50503,National Lottery Commission,ID,CUR,CG,ENGLAND_Yorkshire & Humberside,0,,,,,0
48,"Department for Culture, Media and Sport","Recreation, culture and religion",Lottery,50503,National Lottery Commission,ID,CUR,CG,ENGLAND_East Midlands,0,,,,,0
48,"Department for Culture, Media and Sport","Recreation, culture and religion",Lottery,50503,National Lottery Commission,ID,CUR,CG,ENGLAND_West Midlands,0,,,,,0
48,"Department for Culture, Media and Sport","Recreation, culture and religion",Lottery,50503,National Lottery Commission,ID,CUR,CG,ENGLAND_South West,0,,,,,0
48,"Department for Culture, Media and Sport","Recreation, culture and religion",Lottery,50503,National Lottery Commission,ID,CUR,CG,ENGLAND_Eastern,0,,,,,0
48,"Department for Culture, Media and Sport","Recreation, culture and religion",Lottery,50503,National Lottery Commission,ID,CUR,CG,ENGLAND_South East,0,,,,,0
48,"Department for Culture, Media and Sport","Recreation, culture and religion",Lottery,50503,National Lottery Commission,ID,CUR,CG,OUTSIDE UK,0,,,,,0
48,"Department for Culture, Media and Sport","Recreation, culture and religion",Lottery,50503,National Lottery Commission,ID,CUR,CG,ENGLAND_London,-0.02,-0.02,-0.41,-0.02,-0.1,-0.01
48,"Department for Culture, Media and Sport","Recreation, culture and religion",Lottery,50503,National Lottery Commission,ID,CAP,CG,SCOTLAND,0,,,,,0
48,"Department for Culture, Media and Sport","Recreation, culture and religion",Lottery,50503,National Lottery Commission,ID,CAP,CG,WALES,0,,,,,0
48,"Department for Culture, Media and Sport","Recreation, culture and religion",Lottery,50503,National Lottery Commission,ID,CAP,CG,NORTHERN IRELAND,0,,,,,0
48,"Department for Culture, Media and Sport","Recreation, culture and religion",Lottery,50503,National Lottery Commission,ID,CAP,CG,ENGLAND_North East,0,,,,,0
48,"Department for Culture, Media and Sport","Recreation, culture and religion",Lottery,50503,National Lottery Commission,ID,CAP,CG,ENGLAND_North West,0,,,,,0
48,"Department for Culture, Media and Sport","Recreation, culture and religion",Lottery,50503,National Lottery Commission,ID,CAP,CG,ENGLAND_Yorkshire & Humberside,0,,,,,0
48,"Department for Culture, Media and Sport","Recreation, culture and religion",Lottery,50503,National Lottery Commission,ID,CAP,CG,ENGLAND_East Midlands,0,,,,,0
48,"Department for Culture, Media and Sport","Recreation, culture and religion",Lottery,50503,National Lottery Commission,ID,CAP,CG,ENGLAND_West Midlands,0,,,,,0
48,"Department for Culture, Media and Sport","Recreation, culture and religion",Lottery,50503,National Lottery Commission,ID,CAP,CG,ENGLAND_South West,0,,,,,0
48,"Department for Culture, Media and Sport","Recreation, culture and religion",Lottery,50503,National Lottery Commission,ID,CAP,CG,ENGLAND_Eastern,0,,,,,0
48,"Department for Culture, Media and Sport","Recreation, culture and religion",Lottery,50503,National Lottery Commission,ID,CAP,CG,ENGLAND_London,0,,0.5,0.1,,0
48,"Department for Culture, Media and Sport","Recreation, culture and religion",Lottery,50503,National Lottery Commission,ID,CAP,CG,ENGLAND_South East,0,,,,,0
48,"Department for Culture, Media and Sport","Recreation, culture and religion",Lottery,50503,National Lottery Commission,ID,CAP,CG,OUTSIDE UK,0,,,,,0
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Other recreation, culture and religion",50501,DCMS ADMINSTRATION,ID,CUR,CG,ENGLAND_North East,2.85,2.98,3.31,3.68,4.13,5.3
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Other recreation, culture and religion",50501,DCMS ADMINSTRATION,ID,CUR,CG,ENGLAND_North West,2.85,2.98,3.31,3.68,4.13,5.3
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Other recreation, culture and religion",50501,DCMS ADMINSTRATION,ID,CUR,CG,ENGLAND_Yorkshire & Humberside,2.85,2.98,3.31,3.68,4.13,5.3
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Other recreation, culture and religion",50501,DCMS ADMINSTRATION,ID,CUR,CG,ENGLAND_East Midlands,2.85,2.98,3.31,3.68,4.13,5.3
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Other recreation, culture and religion",50501,DCMS ADMINSTRATION,ID,CUR,CG,ENGLAND_West Midlands,2.85,2.98,3.31,3.68,4.13,5.3
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Other recreation, culture and religion",50501,DCMS ADMINSTRATION,ID,CUR,CG,ENGLAND_South West,2.85,2.98,3.31,3.68,4.13,5.3
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Other recreation, culture and religion",50501,DCMS ADMINSTRATION,ID,CUR,CG,ENGLAND_Eastern,2.85,2.98,3.31,3.68,4.13,5.3
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Other recreation, culture and religion",50501,DCMS ADMINSTRATION,ID,CUR,CG,ENGLAND_London,2.85,2.98,3.31,3.68,4.13,5.3
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Other recreation, culture and religion",50501,DCMS ADMINSTRATION,ID,CUR,CG,ENGLAND_South East,2.85,2.98,3.31,3.68,4.13,5.3
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Other recreation, culture and religion",50501,DCMS ADMINSTRATION,ID,CUR,CG,SCOTLAND,0,,,,,0
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Other recreation, culture and religion",50501,DCMS ADMINSTRATION,ID,CUR,CG,WALES,0,,,,,0
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Other recreation, culture and religion",50501,DCMS ADMINSTRATION,ID,CUR,CG,NORTHERN IRELAND,0,,,,,0
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Other recreation, culture and religion",50501,DCMS ADMINSTRATION,ID,CUR,CG,OUTSIDE UK,0,,,,,0
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Other recreation, culture and religion",50501,DCMS ADMINSTRATION,ID,CAP,CG,ENGLAND_London,0.3,-0.3,0.2,0.2,0.21,0.78
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Other recreation, culture and religion",50501,DCMS ADMINSTRATION,ID,CAP,CG,SCOTLAND,0.11,-0.16,0.05,0.08,0.09,0.35
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Other recreation, culture and religion",50501,DCMS ADMINSTRATION,ID,CAP,CG,WALES,0.11,-0.16,0.05,0.08,0.09,0.35
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Other recreation, culture and religion",50501,DCMS ADMINSTRATION,ID,CAP,CG,NORTHERN IRELAND,0.11,-0.16,0.05,0.08,0.09,0.35
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Other recreation, culture and religion",50501,DCMS ADMINSTRATION,ID,CAP,CG,ENGLAND_North East,0.11,-0.16,0.05,0.08,0.09,0.35
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Other recreation, culture and religion",50501,DCMS ADMINSTRATION,ID,CAP,CG,ENGLAND_North West,0.11,-0.16,0.05,0.08,0.09,0.35
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Other recreation, culture and religion",50501,DCMS ADMINSTRATION,ID,CAP,CG,ENGLAND_Yorkshire & Humberside,0.11,-0.16,0.05,0.08,0.09,0.35
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Other recreation, culture and religion",50501,DCMS ADMINSTRATION,ID,CAP,CG,ENGLAND_East Midlands,0.11,-0.16,0.05,0.08,0.09,0.35
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Other recreation, culture and religion",50501,DCMS ADMINSTRATION,ID,CAP,CG,ENGLAND_West Midlands,0.11,-0.16,0.05,0.08,0.09,0.35
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Other recreation, culture and religion",50501,DCMS ADMINSTRATION,ID,CAP,CG,ENGLAND_South West,0.11,-0.16,0.05,0.08,0.09,0.35
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Other recreation, culture and religion",50501,DCMS ADMINSTRATION,ID,CAP,CG,ENGLAND_Eastern,0.11,-0.16,0.05,0.08,0.09,0.35
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Other recreation, culture and religion",50501,DCMS ADMINSTRATION,ID,CAP,CG,ENGLAND_South East,0.11,-0.16,0.05,0.08,0.09,0.35
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Other recreation, culture and religion",50501,DCMS ADMINSTRATION,ID,CAP,CG,OUTSIDE UK,0,,,,,0
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50401,LIBRARIES,ID,CUR,CG,ENGLAND_South East,4.59,5.5,29.9,29.94,32.09,27.33
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50401,LIBRARIES,ID,CUR,CG,ENGLAND_London,4.59,5.5,21.5,21.48,23.02,19.61
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50401,LIBRARIES,ID,CUR,CG,ENGLAND_East Midlands,4.59,5.5,7.3,7.27,7.8,6.64
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50401,LIBRARIES,ID,CUR,CG,OUTSIDE UK,4.59,5,5.4,5.4,5.8,5
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50401,LIBRARIES,ID,CUR,CG,ENGLAND_Yorkshire & Humberside,4.59,5.5,5,4.99,5.35,4.56
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50401,LIBRARIES,ID,CUR,CG,ENGLAND_Eastern,4.59,5.5,4.6,4.65,4.99,4.25
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50401,LIBRARIES,ID,CUR,CG,ENGLAND_North West,4.59,5.5,4,3.98,4.26,3.63
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50401,LIBRARIES,ID,CUR,CG,ENGLAND_South West,4.59,5.5,3.5,3.47,3.72,3.17
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50401,LIBRARIES,ID,CUR,CG,WALES,4.59,5.5,1.1,1.1,1.18,1
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50401,LIBRARIES,ID,CUR,CG,SCOTLAND,4.6,5.5,1,1.01,1.09,0.93
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50401,LIBRARIES,ID,CUR,CG,ENGLAND_West Midlands,4.59,5.5,0.8,0.85,0.91,0.77
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50401,LIBRARIES,ID,CUR,CG,ENGLAND_North East,4.59,5.5,0.4,0.42,0.45,0.39
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50401,LIBRARIES,ID,CUR,CG,NORTHERN IRELAND,4.59,5.5,0,0,0,0
48,"Department for Culture, Media and Sport",Social protection,Public sector occupational pensions,50401,LIBRARIES,ID,CUR,CG,SCOTLAND,0,,,,,0
48,"Department for Culture, Media and Sport",Social protection,Public sector occupational pensions,50401,LIBRARIES,ID,CUR,CG,WALES,0,,,,,0
48,"Department for Culture, Media and Sport",Social protection,Public sector occupational pensions,50401,LIBRARIES,ID,CUR,CG,NORTHERN IRELAND,0,,,,,0
48,"Department for Culture, Media and Sport",Social protection,Public sector occupational pensions,50401,LIBRARIES,ID,CUR,CG,ENGLAND_North East,0,,,,,0
48,"Department for Culture, Media and Sport",Social protection,Public sector occupational pensions,50401,LIBRARIES,ID,CUR,CG,ENGLAND_North West,0,,,,,0
48,"Department for Culture, Media and Sport",Social protection,Public sector occupational pensions,50401,LIBRARIES,ID,CUR,CG,ENGLAND_Yorkshire & Humberside,0,,,0.76,157.95,0
48,"Department for Culture, Media and Sport",Social protection,Public sector occupational pensions,50401,LIBRARIES,ID,CUR,CG,ENGLAND_East Midlands,0,,,,,0
48,"Department for Culture, Media and Sport",Social protection,Public sector occupational pensions,50401,LIBRARIES,ID,CUR,CG,ENGLAND_West Midlands,0,,,,,0
48,"Department for Culture, Media and Sport",Social protection,Public sector occupational pensions,50401,LIBRARIES,ID,CUR,CG,ENGLAND_South West,0,,,,,0
48,"Department for Culture, Media and Sport",Social protection,Public sector occupational pensions,50401,LIBRARIES,ID,CUR,CG,ENGLAND_Eastern,0,,,,,0
48,"Department for Culture, Media and Sport",Social protection,Public sector occupational pensions,50401,LIBRARIES,ID,CUR,CG,ENGLAND_London,0,,,0.76,157.95,0
48,"Department for Culture, Media and Sport",Social protection,Public sector occupational pensions,50401,LIBRARIES,ID,CUR,CG,ENGLAND_South East,0,,,,,0
48,"Department for Culture, Media and Sport",Social protection,Public sector occupational pensions,50401,LIBRARIES,ID,CUR,CG,OUTSIDE UK,0,,,,,0
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50401,LIBRARIES,ID,CAP,CG,ENGLAND_South East,9.84,0.12,0.54,1.82,1.73,7.15
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50401,LIBRARIES,ID,CAP,CG,ENGLAND_London,8.88,0.11,0.49,1.65,1.56,6.45
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50401,LIBRARIES,ID,CAP,CG,ENGLAND_South West,2.81,0.03,0.15,0.52,0.49,2.04
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50401,LIBRARIES,ID,CAP,CG,ENGLAND_Yorkshire & Humberside,2.53,0.03,0.14,0.47,0.44,1.84
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50401,LIBRARIES,ID,CAP,CG,ENGLAND_East Midlands,1.76,0.02,0.1,0.33,0.31,1.28
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50401,LIBRARIES,ID,CAP,CG,OUTSIDE UK,1.3,0.02,0.07,0.24,0.23,0.94
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50401,LIBRARIES,ID,CAP,CG,ENGLAND_North West,1.02,0.01,0.06,0.19,0.18,0.74
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50401,LIBRARIES,ID,CAP,CG,SCOTLAND,0.83,0.01,0.05,0.15,0.15,0.6
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50401,LIBRARIES,ID,CAP,CG,ENGLAND_West Midlands,0.83,0.01,0.05,0.15,0.15,0.6
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50401,LIBRARIES,ID,CAP,CG,ENGLAND_Eastern,0.59,0.01,0.03,0.11,0.1,0.43
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50401,LIBRARIES,ID,CAP,CG,WALES,0.37,0,0.02,0.07,0.07,0.27
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50401,LIBRARIES,ID,CAP,CG,ENGLAND_North East,0.12,0,0.01,0.02,0.02,0.09
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50401,LIBRARIES,ID,CAP,CG,NORTHERN IRELAND,0,0,0,0,0,0
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50301,ACCEPTANCES IN LIEU,ID,CAP,CG,ENGLAND_London,0.29,1.8,2.99,1.12,1.12,1.13
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50301,ACCEPTANCES IN LIEU,ID,CAP,CG,ENGLAND_North East,0.28,1.78,2.95,1.11,1.11,1.11
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50301,ACCEPTANCES IN LIEU,ID,CAP,CG,ENGLAND_North West,0.28,1.78,2.95,1.11,1.11,1.11
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50301,ACCEPTANCES IN LIEU,ID,CAP,CG,ENGLAND_Yorkshire & Humberside,0.28,1.78,2.95,1.11,1.11,1.11
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50301,ACCEPTANCES IN LIEU,ID,CAP,CG,ENGLAND_East Midlands,0.28,1.78,2.95,1.11,1.11,1.11
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50301,ACCEPTANCES IN LIEU,ID,CAP,CG,ENGLAND_West Midlands,0.28,1.78,2.95,1.11,1.11,1.11
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50301,ACCEPTANCES IN LIEU,ID,CAP,CG,ENGLAND_South West,0.28,1.78,2.95,1.11,1.11,1.11
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50301,ACCEPTANCES IN LIEU,ID,CAP,CG,ENGLAND_Eastern,0.28,1.78,2.95,1.11,1.11,1.11
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50301,ACCEPTANCES IN LIEU,ID,CAP,CG,ENGLAND_South East,0.28,1.78,2.95,1.11,1.11,1.11
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50301,ACCEPTANCES IN LIEU,ID,CAP,CG,SCOTLAND,0,0,0,0,0,0
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50301,ACCEPTANCES IN LIEU,ID,CAP,CG,WALES,0,0,0,0,0,0
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50301,ACCEPTANCES IN LIEU,ID,CAP,CG,NORTHERN IRELAND,0,0,0,0,0,0
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50301,ACCEPTANCES IN LIEU,ID,CAP,CG,OUTSIDE UK,0,0,0,0,0,0
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50201,Arts,ID,CUR,CG,ENGLAND_London,51.9,53.6,58.5,74.72,77.26,83.11
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50201,Arts,ID,CUR,CG,ENGLAND_North West,29.58,30.76,31.09,30.62,39.36,44.4
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50201,Arts,ID,CUR,CG,ENGLAND_South East,32.88,35.52,33.28,29.6,32.3,35.81
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50201,Arts,ID,CUR,CG,ENGLAND_Yorkshire & Humberside,25.32,23.09,26.78,33.62,32.55,35.67
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50201,Arts,ID,CUR,CG,ENGLAND_South West,18.9,17.47,22.65,22.9,30.29,34.38
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50201,Arts,ID,CUR,CG,ENGLAND_East Midlands,16.02,17.06,18.43,23.42,28.35,31.84
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50201,Arts,ID,CUR,CG,ENGLAND_West Midlands,20.24,23.47,25.15,25.03,23.83,30.71
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50201,Arts,ID,CUR,CG,ENGLAND_North East,17.68,17.84,17.29,22.34,25.82,29.31
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50201,Arts,ID,CUR,CG,ENGLAND_Eastern,16.86,19.03,19.49,21.93,23.58,26.76
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50201,Arts,ID,CUR,CG,OUTSIDE UK,0,0,0,0,7.24,10.96
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50201,Arts,ID,CUR,CG,SCOTLAND,0,0,0,0,2.66,2.15
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50201,Arts,ID,CUR,CG,WALES,0,0,0,0,1.22,1.05
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50201,Arts,ID,CUR,CG,NORTHERN IRELAND,0,0,0,0,0.33,0.29
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50201,Arts,ID,CAP,CG,ENGLAND_South East,0.08,0.03,0.28,0.41,0.52,0.05
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50201,Arts,ID,CAP,CG,ENGLAND_North West,0.04,0.02,0.15,0.2,0.27,0.02
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50201,Arts,ID,CAP,CG,ENGLAND_Yorkshire & Humberside,0.04,0.01,0.13,0.18,0.22,0.02
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50201,Arts,ID,CAP,CG,OUTSIDE UK,0.02,0.01,0.16,0.16,0.22,0.02
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50201,Arts,ID,CAP,CG,ENGLAND_South West,0.03,0.01,0.11,0.1,0.21,0.02
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50201,Arts,ID,CAP,CG,ENGLAND_East Midlands,0.02,0.01,0.09,0.1,0.19,0.02
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50201,Arts,ID,CAP,CG,ENGLAND_West Midlands,0.03,0.02,0.12,0.14,0.16,0.02
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50201,Arts,ID,CAP,CG,ENGLAND_North East,0.03,0.01,0.08,0.1,0.18,0.02
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50201,Arts,ID,CAP,CG,ENGLAND_London,0.03,0.01,0.09,0.2,0.16,0.02
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50201,Arts,ID,CAP,CG,SCOTLAND,0,0,0,0,0.02,0
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50201,Arts,ID,CAP,CG,WALES,0,0,0,0,0.01,0
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50201,Arts,ID,CAP,CG,NORTHERN IRELAND,0,0,0,0,0,0
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50201,Arts,ID,CAP,CG,ENGLAND_Eastern,0.03,0.01,0,0,0,0
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50102,Museums Librarys and archives council,ID,CUR,CG,ENGLAND_North West,1.4,1.8,1.9,2.1,1.88,1.99
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50102,Museums Librarys and archives council,ID,CUR,CG,ENGLAND_South East,1.3,1.6,1.8,2.1,1.88,1.99
